PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,1489,NEPHTYS,129370,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1490,NEPHTYS BUCERA,157499,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1491,NEPHTYS CAECA,130355,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1492,NEPHTYS CAECOIDES,334136,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1493,NEPHTYS CALIFORNIENSIS,334137,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1494,NEPHTYS CRYPTOMMA,329542,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1495,NEPHTYS DISCORS,157500,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1496,NEPHTYS FERRUGINEA,173701,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1497,NEPHTYS INCISA,130362,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1498,NEPHTYS LONGOSETOSA,130364,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1499,NEPHTYS PARADOXA,130365,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1500,NEPHTYS PICTA,157501,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1501,NEPHTYS PUNCTATA,254751,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1502,NEPHTYS SIMONI,329561,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,1503,NEREIDIDAE,22496,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1504,NEREIMYRA PUNCTATA,130185,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,1505,NEREIPHYLLA CASTANEA,334162,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1506,NEREIS,129379,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1507,NEREIS (NEANTHES) MICROMMA,329584,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1508,NEREIS GRAYI,157503,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1509,NEREIS LAMELLOSA,130402,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1510,NEREIS LATESCENS,329673,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1511,NEREIS PELAGICA,130404,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1512,NEREIS PROCERA,329725,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1513,NEREIS RIISEI,329735,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1514,NEREIS SPLENDIDA,334198,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1515,NEREIS ZONATA,130407,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEREIDIDAE
4/27/2021,1516,NEUMANIA,437535,83103,GL,ASCOMYCOTA,SORDARIOMYCETES,XYLARIALES,XYLARIACEAE
4/27/2021,1517,NEURECLIPSIS,,117095,GL,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE
4/27/2021,1518,NEVERITA DELESSERTIANA,419761,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,NATICIDAE
4/27/2021,1519,NEVERITA DUPLICATA,160407,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,NATICIDAE
4/27/2021,1520,NICOLEA,129703,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,1521,NICOMACHE,129357,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,1522,NICOMACHE PERSONATA,130314,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,1523,NICOMACHINAE,154920,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,1524,NILOTHAUMA,,129548,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1525,NINOE NIGRIPES,130255,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,1526,NINOE PALMATA,329956,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,1527,NIPPOLEUCON HINUMENSIS,182361,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,LEUCONIDAE
4/27/2021,1528,NO_MACROINVERTEBRATES_IN_SAMPLE,,,EST,,,,
4/27/2021,1529,NOTHRIA CONCHYLEGA,130467,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,ONUPHIDAE
4/27/2021,1530,NOTHRIA OCCIDENTALIS,334229,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,ONUPHIDAE
4/27/2021,1531,NOTOCIRRUS SPINIFERA,334234,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
4/27/2021,1532,NOTODASUS ORARIA,1045124,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1533,NOTOMASTUS,129220,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1534,NOTOMASTUS DAUERI,330009,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1535,NOTOMASTUS HEMIPODUS,157504,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1536,NOTOMASTUS LATERICEUS,129898,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1537,NOTOMASTUS LINEATUS,129899,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1538,NOTOMASTUS MAGNUS,330013,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1539,NOTOMASTUS TENUIS,334241,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,1540,NOTOPOMA,236888,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ISCHYROCERIDAE
4/27/2021,1541,NOTOTANAIDAE,136161,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,NOTOTANAIDAE
4/27/2021,1542,NOTOTROPIS UROCARINATUS,421466,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ATYLIDAE
4/27/2021,1543,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1544,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1547,NUCULANA HAMATA,506350,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1548,NUCULANA MINUTA,140577,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1549,NUCULANA TENUISULCATA,156923,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1550,NUDIBRANCHIA,1762,,EST,MOLLUSCA,GASTROPODA,NUDIBRANCHIA,
4/27/2021,1551,NUTRICOLA LORDI,507786,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,1552,NUTRICOLA OVALIS,582803,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,1553,NUTRICOLA TANTILLA,507789,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,1554,NYMPHON AEMULUM,239649,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,NYMPHONIDAE
4/27/2021,1555,OCHROTRICHIA,,115714,GL,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE
4/27/2021,1556,ODONTOSYLLIS,129660,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1557,ODONTOSYLLIS ENOPLA,330066,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1558,ODONTOSYLLIS FRAGILIS,330067,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1559,ODONTOSYLLIS FULGURANS,131327,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1560,ODONTOSYLLIS PARVA,330086,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1561,ODONTOSYLLIS PHOSPHOREA,330087,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1562,ODOSTOMIA,138413,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,1563,ODOSTOMIA LAEVIGATA,420457,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,1564,ODOSTOMIA TENUISCULPTA,581260,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,1565,OECETIS,593207,,EST,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
4/27/2021,1566,OECETIS,593207,116607,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
4/27/2021,1567,OECETIS CINERASCENS,,116609,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
4/27/2021,1568,OECETIS IMMOBILIS,,116644,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
4/27/2021,1569,OECETIS PERSIMILIS,,116636,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
4/27/2021,1570,OEDICEROTIDAE,101400,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
4/27/2021,1571,OENONIDAE,22610,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
4/27/2021,1572,OERSTEDIA DORSALIS,122817,,EST,NEMERTEA,ENOPLA,MONOSTILIFERA,OERSTEDIIDAE
4/27/2021,1573,OGYRIDES,106998,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,OGYRIDIDAE
4/27/2021,1574,OGYRIDES ALPHAEROSTRIS,158368,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,OGYRIDIDAE
4/27/2021,1575,OLIGOCHAETA,2036,,EST,ANNELIDA,CLITELLATA,,
4/27/2021,1576,OLIVELLA,138274,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,OLIVIDAE
4/27/2021,1577,OLIVELLA BAETICA,448188,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,OLIVIDAE
4/27/2021,1578,OLIVELLA BIPLICATA,211104,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,OLIVIDAE
4/27/2021,1579,OLIVELLA BULLULA,420105,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,OLIVIDAE
4/27/2021,1580,OLIVELLA PERPLEXA,420114,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,OLIVIDAE
4/27/2021,1581,OLIVELLA STRIGATA,448255,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,OLIVIDAE
4/27/2021,1582,ONISIMUS NORMANI,102648,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,URISTIDAE
4/27/2021,1583,ONOBA MIGHELSII,141317,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,RISSOIDAE
4/27/2021,1584,ONUPHIDAE,965,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,ONUPHIDAE
4/27/2021,1585,ONUPHIS,129404,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,ONUPHIDAE
4/27/2021,1586,ONUPHIS EREMITA,130470,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,ONUPHIDAE
4/27/2021,1587,ONUPHIS IRIDESCENS,334275,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,ONUPHIDAE
4/27/2021,1588,OPHELIA,129413,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,1589,OPHELIA ASSIMILIS,330165,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,1590,OPHELIA DENTICULATA,155463,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,1591,OPHELIIDAE,924,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,1592,OPHELINA,129414,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,1593,OPHELINA ACUMINATA,130500,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,1594,OPHIACTIS SAVIGNYI,125122,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,OPHIACTIDAE
4/27/2021,1595,OPHIDONAIS SERPENTINA,238751,68996,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,1596,OPHIOCNIDA SCABRIUSCULA,422458,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,AMPHIURIDAE
4/27/2021,1597,OPHIOLEPIS ELEGANS,243691,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,OPHIOLEPIDIDAE
4/27/2021,1598,OPHIOPHOLIS ACULEATA,125125,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,OPHIOPHOLIDAE
4/27/2021,1599,OPHIOPHRAGMUS FILOGRANEUS,243925,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,AMPHIURIDAE
4/27/2021,1600,OPHIOPHRAGMUS PULCHER,243933,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,AMPHIURIDAE
4/27/2021,1601,OPHIOPSILA HARTMEYERI,244010,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,OPHIOPSILIDAE
4/27/2021,1602,OPHIOSTIGMA ISOCANTHUM,244070,,EST,ECHINODERMATA,OPHIUROIDEA,AMPHILEPIDIDA,AMPHIURIDAE
4/27/2021,1603,OPHIURA LUETKENII,244282,,EST,ECHINODERMATA,OPHIUROIDEA,OPHIURIDA,OPHIURIDAE
4/27/2021,1604,OPHIURA SARSII,124934,,EST,ECHINODERMATA,OPHIUROIDEA,OPHIURIDA,OPHIURIDAE
4/27/2021,1605,OPHIURIDAE,123200,,EST,ECHINODERMATA,OPHIUROIDEA,OPHIURIDA,OPHIURIDAE
4/27/2021,1606,OPHIUROIDEA,123084,,EST,ECHINODERMATA,OPHIUROIDEA,,
4/27/2021,1607,OPHRYOTROCHA,129266,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
4/27/2021,1608,OPISA TRIDENTATA,547481,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OPISIDAE
4/27/2021,1609,OPISTHOSYLLIS,129662,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1610,OPISTHOSYLLIS LESLIEHARRISAE,389419,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1611,ORBINIA,129420,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1612,ORBINIA SWANI,157516,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1613,ORBINIIDAE,902,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1614,ORCHOMENELLA,101634,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,TRYPHOSIDAE
4/27/2021,1615,ORCHOMENELLA DECIPIENS,527429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,TRYPHOSIDAE
4/27/2021,1616,ORCHOMENELLA MINUTA,102690,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,TRYPHOSIDAE
4/27/2021,1617,ORCHOMENELLA PACIFICA,527450,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,TRYPHOSIDAE
4/27/2021,1618,ORIBATIDA,,733326,GL,ARTHROPODA,ARACHNIDA,SARCOPTIFORMES,
4/27/2021,1619,ORTHOCLADIINAE,150868,128457,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1620,ORTHOCLADIUS,,128874,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1621,ORTHOTRICHIA,,115828,GL,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE
4/27/2021,1622,OSTRACODA,1078,84195,GL,ARTHROPODA,OSTRACODA,,
4/27/2021,1623,OSTREA STENTINA,489077,,EST,MOLLUSCA,BIVALVIA,OSTREIDA,OSTREIDAE
4/27/2021,1624,OUDARDIA IRIS,878535,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,1625,OVALIPES OCELLATUS,158434,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,OVALIPIDAE
4/27/2021,1626,OWENIA,129427,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,OWENIIDAE
4/27/2021,1627,OWENIA COLLARIS,334327,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,OWENIIDAE
4/27/2021,1628,OWENIA FUSIFORMIS,130544,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,OWENIIDAE
4/27/2021,1629,OWENIA JOHNSONI,329885,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,OWENIIDAE
4/27/2021,1630,OXUS,,83244,GL,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,OXIDAE
4/27/2021,1631,OXYDROMUS,173457,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,1632,OXYDROMUS OBSCURUS,710702,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,1633,OXYDROMUS PUGETTENSIS,710706,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,1634,OXYETHIRA,989860,115779,GL,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE
4/27/2021,1635,OXYUROSTYLIS,156883,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,DIASTYLIDAE
4/27/2021,1636,OXYUROSTYLIS PACIFICA,182119,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,DIASTYLIDAE
4/27/2021,1637,OXYUROSTYLIS SMITHI,157834,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,DIASTYLIDAE
4/27/2021,1638,PACIFOCULODES,422859,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
4/27/2021,1639,PAGASTIELLA,,129561,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1640,PAGURIDAE,106738,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1641,PAGUROIDEA,106687,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,
4/27/2021,1642,PAGUROTANAIS LARGOENSIS,247284,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,PAGURAPSEUDIDAE
4/27/2021,1643,PAGURUS,106854,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1644,PAGURUS GYMNODACTYLUS,366758,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1645,PAGURUS LONGICARPUS,158403,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1646,PAGURUS POLITUS,158404,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1647,PAGURUS REDONDOENSIS,366779,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1648,PAGURUS STIMPSONI,366800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PAGURIDAE
4/27/2021,1649,PAKYNUS BARNARDI,1055816,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PACHYNIDAE
4/27/2021,1650,PALAEMON PUGIO,932401,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE
4/27/2021,1651,PALAEMON VULGARIS,932406,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE
4/27/2021,1652,PALAEMONIDAE,106788,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE
4/27/2021,1653,PALAEONEMERTEA,122307,,EST,NEMERTEA,PALAEONEMERTEA,,
4/27/2021,1654,PALEANOTUS,129238,65149,GL,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
4/27/2021,1655,PALEANOTUS BELLIS,334328,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
4/27/2021,1656,PALEANOTUS CHRYSOLEPIS,129934,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
4/27/2021,1657,PALEANOTUS HETEROSETA,157517,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
4/27/2021,1658,PALPOMYIINI,,127774,GL,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
4/27/2021,1659,PANDORA,138310,,EST,MOLLUSCA,BIVALVIA,,PANDORIDAE
4/27/2021,1660,PANDORA BILIRATA,506826,,EST,MOLLUSCA,BIVALVIA,,PANDORIDAE
4/27/2021,1661,PANDORA GOULDIANA,156932,,EST,MOLLUSCA,BIVALVIA,,PANDORIDAE
4/27/2021,1662,PANDORA TRILINEATA,156935,,EST,MOLLUSCA,BIVALVIA,,PANDORIDAE
4/27/2021,1663,PANOPEIDAE,106765,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PANOPEIDAE
4/27/2021,1664,PANOPEUS HERBSTII,158436,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PANOPEIDAE
4/27/2021,1665,PARACAPRELLA,205025,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,1666,PARACAPRELLA TENUIS,160028,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,1667,PARACERCEIS,249103,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,1668,PARACERCEIS CAUDATA,261817,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,1669,PARACERCEIS CORDATA,261819,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,1670,PARACERCEIS SCULPTA,261827,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,1671,PARACHIRONOMUS,,129564,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1672,PARACLADIUS,,128956,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1673,PARACLADOPELMA,,129597,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1674,PARACOROPHIUM,411325,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,1675,PARADENTALIUM AMERICANUM,344520,,EST,MOLLUSCA,SCAPHOPODA,DENTALIIDA,DENTALIIDAE
4/27/2021,1676,PARADEXAMINE,206577,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,DEXAMINIDAE
4/27/2021,1677,PARADIALYCHONE,558736,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,1678,PARADIALYCHONE AMERICANA,558737,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,1679,PARADIALYCHONE DIAZI,558738,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,1680,PARADIALYCHONE ECAUDATA,558740,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,1681,PARADONEIS LYRA,130585,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,1682,PARADONEIS PERKINSI,730755,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,1683,PARAEDWARDSIA ARENARIA,100908,,EST,CNIDARIA,ANTHOZOA,ACTINIARIA,EDWARDSIIDAE
4/27/2021,1684,PARAEHLERSIA FERRUGINA,195972,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1685,PARAHESIONE,156854,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,1686,PARAHESIONE LUTEOLA,334355,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,HESIONIDAE
4/27/2021,1687,PARAKIEFFERIELLA,,128968,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1688,PARALAUTERBORNIELLA NIGROHALTERALE,,129619,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1689,PARAMETOPELLA CYPRIS,158130,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,STENOTHOIDAE
4/27/2021,1690,PARAMETRIOCNEMUS,,128978,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1691,PARAMICRODEUTOPUS MYERSI,421563,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,1692,PARAMICRODEUTOPUS SCHMITTI,488841,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,1693,PARAMPHINOME,129191,,EST,ANNELIDA,POLYCHAETA,AMPHINOMIDA,AMPHINOMIDAE
4/27/2021,1694,PARANAIS LITORALIS,137485,68863,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,1695,PARANAITIS GARDINERI,330328,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1696,PARANAITIS SPECIOSA,157522,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHYLLODOCIDAE
4/27/2021,1697,PARANEBALIA LONGIPES,396650,,EST,ARTHROPODA,MALACOSTRACA,LEPTOSTRACA,PARANEBALIIDAE
